obs_id,month,year,district,IRN,leaid,county,purpose,for,against,mills_pct,years,amount,new,type
3019,11,2009,Patrick Henry Local School District,45872,3904436,HENRY,for current expenses,1092,779,2.45,5,,renewal,levy
3020,11,2009,West Holmes Local School District,45872,3904436,HOLMES,to provide for the emergency requirements of the school district,2780,2467,2.45,10,,renewal,levy
3021,11,2009,Edison Local School District,91397,3904517,JEFFERSON,to provide for the emergency requirements of the school district,3200,2243,2,5,,renewal,levy
3022,11,2009,Toronto City School District,46060,3904414,JEFFERSON,for current expenses,1042,642,5,5,,replacement,levy
3023,11,2009,Willoughby-Eastlake City School District,46177,3904414,LAKE,to provide for the emergency requirements of the school district,10577,10089,3.24,5,,additional,levy
3024,11,2009,Lakewood Local School District,46219,3904414,LICKING,to provide for the emergency requirements of the school district,1837,2997,8.9,5,,additional,levy
3025,11,2009,Licking Heights Local School District,46235,3904414,LICKING,for general permanent improvements,2588,2420,1.99,100,,additional,levy
3026,11,2009,Bellefontaine City School District,46243,3904414,LOGAN,to acquire construct enlarge re11ate & finance permanent improvements,2398,1804,0.5,100,,additional,levy
3027,11,2009,Benjamin Logan Local School District,46284,3904414,LOGAN,for general permanent improvements,2368,1551,2,100,,additional,levy
3028,11,2009,Avon Local School District,46300,3904414,LORAIN,to provide for the emergency requirements of the school district,4117,2245,1.21,10,,renewal,levy
3029,11,2009,Columbia Local School District,46359,3904414,LORAIN,for general permanent improvements,1196,1401,2.75,100,,additional,levy
3030,11,2009,Elyria City School District,46383,3904414,LORAIN,to provide for the emergency requirements of the school district,9493,5039,7.96,5,,renewal,levy
3031,11,2009,Lorain City School District,46409,3904414,LORAIN,to provide for the emergency requirements of the school district,4939,6171,6.43,5,,additional,levy
3032,11,2009,North Ridgeville City School District,46599,3904414,LORAIN,to provide for the emergency requirements of the school district,4559,4948,1.9,10,,additional,levy
3033,11,2009,North Ridgeville City School District,46904,3904414,LORAIN,to provide for the emergency requirements of the school district,6240,3223,3.76,10,,renewal,levy
3034,11,2009,Wellington Exempted Village School District,46995,3904414,LORAIN,to acquire construct enlarge re11ate & finance general permanent improvements,1544,1836,0.5,100,,additional,levy
3035,11,2009,Austintown Local School District,47027,3904414,MAHONING,to maintain the classroom facilities included in the project,5270,6641,0.5,23,,additional,levy
3036,11,2009,Canfield Local School District,47175,3904414,MAHONING,for permanent improvements,3771,2795,1,5,,replacement,levy
3037,11,2009,Jackson Milton Local School District,47183,3904414,MAHONING,to avoid an operating deficit,1254,1133,2.1,5,,renewal,levy
3038,11,2009,Western Reserve Local School District,47209,3904414,MAHONING,to avoid an operating deficit,1067,768,4.6,10,,renewal,levy
3039,11,2009,Elgin Local School District,47217,3904414,3ION,to acquire construct enlarge re11ate & finance permanent improvements for the school district,1462,1347,1,100,,additional,levy
3040,11,2009,River Valley Local School District,47225,3904722,3ION,to provide for the emergency requirements of the school district,1384,2650,4.66,5,,additional,levy
3041,11,2009,Highland Local School District,47241,3904351,MEDINA,for current expenses,2746,4133,7.9,100,,additional,levy
3042,11,2009,Medina City School District,47258,3904351,MEDINA,,5395,9670, Fix,,,renewal,levy
3043,11,2009,Meigs Local School District,47332,3904351,MEIGS,for construction of a multi-purpose complex &/or other necessary permanent improvements,1478,1871,1.95,5,,additional,levy
3044,11,2009,Piqua City School District,47696,3904743,MIAMI,to construct improvements re11ations & additions to school facilities to school facilities & provide equipment furnishings & site improvements therefor,3923,2422,1.8,5,,renewal,levy
3045,11,2009,Jefferson Township Local School District,47712,3904743,MONTGOMERY,for current expenses,1114,877,9.5,5,,renewal,levy
3046,11,2009,Trotwood Madison City School District,47803,3904743,MONTGOMERY,for current expenses,2108,3001,7.5,100,,additional,levy
3047,11,2009,Franklin Local School District,47829,3904743,MUSKINGUM,for permanent improvements,2093,1602,2,5,,renewal,levy
3048,11,2009,West Muskingum Local School District,47845,3904743,MUSKINGUM,to provide for the emergency requirements of the school district,2180,2782,7.9,5,,additional,levy
3049,11,2009,Genoa Area Local School District,47878,3904743,OTTAWA,for current operating expenses,1645,1325,5,5,,renewal,levy
3050,11,2009,Logan Elm Local School District,47985,3904743,PICKAWAY,to acquire construct enlarge re11ate & finance permanent improvements,1737,2951,0.75,100,,additional,levy
3051,11,2009,Rootstown Local School District,48009,3904743,PORTAGE,to provide for the emergency requirements of the school district,1720,976,5.29,5,,renewal,levy
3052,11,2009,Streetsboro City School District,48025,3904743,PORTAGE,for current expenses,2100,2637,9.5,100,,additional,levy
3053,11,2009,Windham Exempted Village School District,48082,3904743,PORTAGE,to provide for the emergency requirements of the school district,595,405,5.8,5,,renewal,levy
3054,11,2009,Eaton Community City School District,48116,3904743,PREBLE,to maintain classroom facilities included in the project,2380,2468,0.5,23,,additional,levy
3055,11,2009,Twin Valley Community Local School District,48124,3904743,PREBLE,to maintain classroom facilities included in the project,1005,1043,0.5,23,,extension,levy
3056,11,2009,Madison Local School District,48132,3904743,RICHLAND,to maintain classroom facilities included in the project,2675,3917,0.5,23,,additional,levy
3057,11,2009,Clyde-Green Springs Exempted Village School District,48140,3904743,SANDUSKY,to provide for the emergency requirements of the school district,1880,1822,5.45,5,,renewal,levy
3058,11,2009,Woodmore Local School District,48140,3904743,SANDUSKY,to acquire construct enlarge re11ate & finance permanent improvements,1276,1522,0.5,100,,additional,levy
3059,11,2009,Fostoria City School District,48173,3904743,SENECA,to maintain the classroom facilities included in the project,870,2747,0.5,23,,additional,levy
3060,11,2009,Old Fort Local School District,48207,3904743,SENECA,to acquire construct enlarge re11ate & finance permanent improvements,377,541,0.5,100,,additional,levy
3061,11,2009,Anna Local School District,48215,3904743,SHELBY,to provide for the emergency requirements of the school district,1432,504,4,5,,renewal,levy
3062,11,2009,Russia Local School District,48272,3904743,SHELBY,for current expenses,485,244,8,5,,replacement,levy
3063,11,2009,Sidney City School District,48306,3904743,SHELBY,to avoid an operating deficit,4452,4451,9.9,5,,additional,levy
3064,11,2009,Fairless Local School District,48322,3904743,STARK,to provide for the emergency requirements of the school district,1237,3045,9.5,5,,additional,levy
3065,11,2009,Marlington Local School District,48322,3904743,STARK,for current expenses,2237,2965,8.5,5,,replacement,levy
3066,11,2009,Tuslaw Local School District,48348,3904743,STARK,to provide for the emergency requirements of the school district,1265,1786,6,5,,additional,levy
3067,11,2009,Barberton City School District,48447,3904743,SUMMIT,to provide for the emergency requirements of the school district,3362,3072,8.57,10,,renewal,levy
3068,11,2009,Coventry Local School District,48462,3904743,SUMMIT,to provide for the emergency requirements of the school district,1728,2270,4.99,3,,additional,levy
3069,11,2009,Cuyahoga Falls City School District,48462,3904743,SUMMIT,for current expenses,7383,3964,7.9,5,,renewal,levy
3070,11,2009,Green Local School District,48488,3904743,SUMMIT,to provide for the emergency requirements of the school district,6873,2375,5.8,5,,renewal,levy
3071,11,2009,Manchester Local School District,48629,3904743,SUMMIT,to acquire construct enlarge re11ate & finance permanent improvements,1817,1895,0.5,100,,additional,levy
3072,11,2009,Norton City School District,48637,3904743,SUMMIT,to acquire construct enlarge re11ate & finance permanent improvements,2205,2954,2,100,,additional,levy
3073,11,2009,Springfield Local School District,48652,3904743,SUMMIT,to provide for the emergency requirements of the school district,3463,1951,2.24,5,,renewal,levy
3074,11,2009,Springfield Local School District,48686,3904743,SUMMIT,to provide for the emergency requirements of the school district,3393,2020,3.85,5,,renewal,levy
3075,11,2009,Springfield Local School District,48710,3904743,SUMMIT,for current expenses,3522,1840,7,5,,renewal,levy
3076,11,2009,Tallmadge City School District,48710,3904743,SUMMIT,to provide for the emergency requirements of the school district,3967,3659,6.9,5,,additional,levy
3077,11,2009,Bloomfield-Mespo Local School District,48744,3904743,TRUMBULL,to provide for the emergency requirements of the school district,397,214,3.4,5,,renewal,levy
3078,11,2009,Howland Local School District,48751,3904743,TRUMBULL,to avoid an operating deficit,4569,3157,3.9,5,,renewal,levy
3079,11,2009,Lakeview Local School District,48793,3904743,TRUMBULL,to provide for the emergency requirements of the school district,2247,2798,3.75,5,,additional,levy
3080,11,2009,Liberty Local School District,48884,3904743,TRUMBULL,to provide for the emergency requirements of the school district,1068,3195,9.9,10,,additional,levy
3081,11,2009,McDonald Local School District,49171,3904743,TRUMBULL,to provide for the emergency requirements of the school district,822,756,4.9,5,,additional,levy
3082,11,2009,Niles City School District,49189,3904743,TRUMBULL,to provide for the emergency requirements of the school district,2537,2462,4.6,10,,renewal,levy
3083,11,2009,Southington Local School District,49197,3904743,TRUMBULL,to provide for the emergency requirements of the school district,646,875,5,3,,additional,levy
3084,11,2009,Weathersfield Local School District,49213,3904921,TRUMBULL,to acquire construct enlarge re11ate & finance general permanent improvements,962,1039,1.6,100,,additional,levy
3085,11,2009,Marysville Exempted Village School District,49247,3904548,UNION,for current expenses,5632,3149,6.56,5,,renewal,levy
3086,11,2009,Van Wert City School District,49379,3904548,VANWERT,for general permanent improvements,2627,1577,2.5,100,,renewal,levy
3087,11,2009,Little Miami Local School District,49395,3904548,WARREN,for current expenses,5642,6174,1,5,,additional,levy
3088,11,2009,Belpre City School District,49544,3904548,WASHINGTON,to provide for the emergency requirements of the school district,1341,1041,3.85,5,,renewal,levy
3089,11,2009,Frontier Local School District,49577,3904548,WASHINGTON,for current expenses,940,704,3.3,5,,renewal,levy
3090,11,2009,Marietta City School District,49692,3904548,WASHINGTON,to pay the cost of maintaining the classroom facilities included in the project,3174,4382,0.5,23,,additional,levy
3091,11,2009,Green Local School District,49775,3904548,WAYNE,to provide for the emergency requirements of the school district,1496,887,4,7,,renewal,levy
3092,11,2009,Southeast Local School District,49833,3904517,WAYNE,to provide for the emergency requirements of the school district,1602,1209,4,10,,renewal,levy
3093,11,2009,Edon Northwest Local School District,49874,3904517,WILLIAMS,for permanent improvements,814,308,3,5,,renewal,levy
3094,11,2009,North Central Local School District,#N/A,#N/A,WILLIAMS,to provide for the necessary requirements of the school district,760,751,6.9,10,,substitute,levy
3095,11,2009,Eastwood Local School District,#N/A,#N/A,WOOD,to acquire construct enlarge re11ate & finance permanent improvements,1504,2180,0.75,100,,additional,levy
3096,11,2009,Eastwood Local School District,49890,3904517,WOOD,for permanent improvements for school buildings & equipment purposed & site development,1942,1794,2,5,,renewal,levy
3097,2,2010,Madison Local School District,49957,3904517,BUTLER,to avoid an operating deficit,703,488,6.6,5,,renewal,levy
3098,2,2010,Olmsted Falls City School District,49973,3904517,CUYAHOGA,for current expenses,4408,3590,8.7,100,,additional,levy
3099,2,2010,Columbia Local School District,49999,3904517,LORAIN,for general permanent improvements,774,849,2.75,100,,additional,levy
